station_id,station_name,date,label,symbole_unite,lon,lat
03125000,LA SEINE A POISSY 1,2020-01-22,2.9,NFU,2.038835044,48.93678189
03140400,LA VIOSNE A ABLEIGES 1,2020-01-22,7.6,NFU,1.985400521,49.087490019
03141490,L'OISE A CONFLANS-SAINTE-HONORINE 1,2020-01-22,5.2,NFU,2.072019717,48.988842829
DP000077,PRISE NEUILLY SUR MARNE,2020-01-22,5.2,NFU,2.563229883,48.835942797
03233980,L'URE A SILLY-EN-GOUFFERN 2,2020-01-22,3.5,NFU,0.100385111,48.753659815
03204000,L'AUSTREBERTHE A DUCLAIR 1,2020-01-22,3.1,NFU,0.873747359,49.484788747
03205000,LA RANÇON A SAINT-WANDRILLE-RANCON 2,2020-01-22,4.5,NFU,0.75106503,49.523824609
03168337,LE RU D'ÉLANCOURT A JOUARS-PONTCHARTRAIN 2,2020-01-22,3.0,NFU,1.899633108,48.796852203
03168230,LA MAULDRE A LE TREMBLAY-SUR-MAULDRE 1,2020-01-22,7.3,NFU,1.887146274,48.792491132
03226540,L'ORBIQUET A SAINT-PIERRE-DE-MAILLOC 1,2020-01-22,1.7,NFU,0.323829819,49.069440497
03227100,LA PAQUINE A HERMIVAL-LES-VAUX 1,2020-01-22,7.2,NFU,0.273899241,49.16568545
03227296,LE PRÉ D'AUGE A MANERBE 1,2020-01-22,3.6,NFU,0.169416477,49.174766616
03186320,LA RIVIÈRE D'OUDALLE A OUDALLE 1,2020-01-23,1.7,NFU,0.284636531,49.494932673
03171085,LE RU DE GALLY A CRESPIERES 1,2020-01-23,10.0,NFU,1.889514978,48.87046182
03219030,LE SAINT-LAURENT A HARFLEUR 1,2020-01-23,7.5,NFU,0.195782565,49.515364608
03186325,LE ROGERVAL A OUDALLE 1,2020-01-23,9.0,NFU,0.271416692,49.496632127
03219015,LA ROUELLES AU HAVRE 1,2020-01-23,11.0,NFU,0.180257583,49.521911077
03170100,LA MAULDRE A EPONE 1,2020-01-23,1.7,NFU,1.823740694,48.967727806
03219000,LA LÉZARDE A HARFLEUR 1,2020-01-23,70.0,NFU,0.191331907,49.520729266
03171085,LE RU DE GALLY A CRESPIERES 1,2020-01-23,10.0,NFU,1.889514978,48.87046182
03218774,LA CURANDE A MONTIVILLIERS 1,2020-01-23,8.3,NFU,0.193426636,49.556478792
03168890,LE RU MALDROIT A BEYNES 1,2020-01-23,1.1,NFU,1.877881353,48.852343125
03168435,LA GUYONNE A MAREIL-LE-GUYON 1,2020-01-23,2.6,NFU,1.849664438,48.790813989
03168995,LA MAULDRE A BEYNES 3,2020-01-23,2.8,NFU,1.875845721,48.856991973
03168690,LE RUISSEAU DU LIEUTEL A NEAUPHLE-LE-VIEUX 1,2020-01-23,11.0,NFU,1.860979176,48.813156981
03225040,L'ORANGE A LA RIVIERE-SAINT-SAUVEUR 1,2020-01-24,1.8,NFU,0.272158892,49.404836673
03172000,LA VAUCOULEURS A MANTES-LA-JOLIE 1,2020-01-24,4.25,NFU,1.723781232,48.980760416
03127370,LA SEINE A MERICOURT 4,2020-01-24,4.06,NFU,1.611228878,49.021328188
03225062,LA RIVIERE -MORTE A HONFLEUR 1,2020-01-24,1.6,NFU,0.225590143,49.405837045
03224975,LE RU GENNEVILLE A GENNEVILLE 1,2020-01-24,2.4,NFU,0.299828865,49.369950158
03225030,L'ORANGE A GONNEVILLE-SUR-HONFLEUR 1,2020-01-24,1.3,NFU,0.260291688,49.374276995
03171880,LA VAUCOULEURS A VILLETTE 2,2020-01-24,3.7,NFU,1.692040381,48.927454966
03225150,LE RUISSEAU DE BARNEVILLE A PENNEDEPIE 1,2020-01-24,3.0,NFU,0.173034716,49.405618461
03171770,LA FLEXANVILLE A SEPTEUIL 2,2020-01-24,2.71,NFU,1.671676992,48.899601335
03126511,LA SEINE A GARGENVILLE 2,2020-01-24,7.38,NFU,1.808909092,48.971356621
03225060,LA RIVIERE MORTE A EQUEMAUVILLE 1,2020-01-24,2.1,NFU,0.219748207,49.396610022
03225035,canal de retour de la Vilaine,2020-01-24,1.3,NFU,0.317440909,49.420305656
03171304,LE RU D'OUVILLE A MONTCHAUVET 1,2020-01-24,2.19,NFU,1.634525181,48.894047784
03225015,LA VILAINE A FATOUVILLE-GRESTAIN 1,2020-01-24,5.5,NFU,0.344143472,49.421624077
03184000,LA SEINE A LA BOUILLE 1,2020-01-29,10.0,NFU,0.934013574,49.351943837
03174211,LA SEINE A PONT-DE-L'ARCHE 1,2020-01-29,22.0,NFU,1.158427479,49.307636569
03185000,LA SEINE A CAUDEBEC-EN-CAUX 1,2020-01-29,32.0,NFU,0.676982203,49.51430907
03133937,L'ARONDE A CLAIROIX 1,2020-01-29,15.0,NFU,2.852919664,49.439814713
03183000,LA SEINE A OISSEL 2,2020-01-29,12.0,NFU,1.096833459,49.338593064
03165020,LE THERAIN A ROCHY-CONDE 2,2020-01-30,28.0,NFU,2.181150228,49.399346778
03162240,LA BRÈCHE A ETOUY 1,2020-01-30,7.1,NFU,2.35701448,49.414997738
03166050,LE THERAIN A MAYSEL 1,2020-01-30,38.0,NFU,2.378094156,49.261985012
03165020,LE THERAIN A ROCHY-CONDE 2,2020-01-30,28.0,NFU,2.181150228,49.399346778
03136000,L'OISE A PONT-SAINTE-MAXENCE 2,2020-01-30,21.0,NFU,2.604164303,49.302897335
03134000,L'OISE A COMPIEGNE 1,2020-01-30,21.0,NFU,2.787097305,49.398299087
03166050,LE THERAIN A MAYSEL 1,2020-01-30,38.0,NFU,2.378094156,49.261985012
03163750,LE PETIT THÉRAIN A ACHY 1,2020-01-30,11.0,NFU,1.982109356,49.546621268
03134730,LA RIVIÈRE SAINTE-MARIE A GLAIGNES 1,2020-01-30,11.0,NFU,2.850035544,49.27060547
03136000,L'OISE A PONT-SAINTE-MAXENCE 2,2020-01-30,21.0,NFU,2.604164303,49.302897335
03164180,L'AVELON A LACHAPELLE-AUX-POTS 1,2020-01-30,25.0,NFU,1.936695367,49.432331763
03178000,L'EPTE A FOURGES 1,2020-02-03,74.0,NFU,1.64512256,49.119980322
03222000,LA RISLE A MANNEVILLE-SUR-RISLE 1,2020-02-03,48.0,NFU,0.565379045,49.347885831
03193000,L'EURE A LERY 1,2020-02-03,52.0,NFU,1.209558025,49.287347104
03174000,LA SEINE A POSES 2,2020-02-03,22.0,NFU,1.23665644,49.310144107
03076002,LE RU D'ÉCOSSE BOUTON A CHEVREUSE 1,2020-02-04,35.0,NTU,2.029154647,48.699149236
03225450,LE RUISSEAU DE SAINT-EVROULT A SAINT-EVROULT-DE-MONTFORT 1,2020-02-04,52.0,NFU,0.296462324,48.81340414
03141490,L'OISE A CONFLANS-SAINTE-HONORINE 1,2020-02-04,54.0,NFU,2.072019717,48.988842829
03226300,LA TOUQUES A SAINT-MARTIN-DE-LA-LIEUE 1,2020-02-04,60.0,NFU,0.216533093,49.105316671
03076799,L'YVETTE A LONGJUMEAU 2,2020-02-04,8.2,NTU,2.319520001,48.685175258
03112480,LA MARNE A CHARENTON-LE-PONT 2,2020-02-04,75.0,NFU,2.41962979,48.816895156
03076283,L'YVETTE A GIF-SUR-YVETTE 1,2020-02-04,35.0,NTU,2.118044337,48.700448911
03226488,LE RUISSEAU DE LA CRESSONNIÃRE A SAINT-MARTIN-DE-BIENFAITE-,2020-02-04,132.0,NFU,0.360571404,49.044488306
03226640,LA COURTONNE A COURTONNE-LA-MEURDRAC 2,2020-02-04,28.0,NFU,0.336399467,49.124361735
03085000,LA SEINE A CONFLANS-SAINTE-HONORINE 1,2020-02-04,66.0,NFU,2.082900235,48.988638724
03076047,LE RUISSEAU DE MONTABÉ A SAINT-REMY-LES-CHEVREUSE 1,2020-02-04,35.0,NTU,2.066500768,48.702721555
03226540,L'ORBIQUET A SAINT-PIERRE-DE-MAILLOC 1,2020-02-04,70.0,NFU,0.323829819,49.069440497
03075913,L'YVETTE A SAINT-FORGET 1,2020-02-04,20.0,NTU,2.012957048,48.701292073
03076571,L'YVETTE A ORSAY 1,2020-02-04,26.0,NTU,2.204949711,48.702807141
03226000,LA TOUQUES A LES MOUTIERS-HUBERT 1,2020-02-04,29.0,NFU,0.263904534,48.975329116
03225460,LA TOUQUES A SAINT-EVROULT-DE-MONTFORT 1,2020-02-04,70.0,NFU,0.28476715,48.812267377
03076443,LA MERANTAISE A GIF-SUR-YVETTE 1,2020-02-04,9.1,NTU,2.131553991,48.702736149
03063000,LA SEINE A ABLON-SUR-SEINE 2,2020-02-04,17.0,NFU,2.41559629,48.71866825
03227100,LA PAQUINE A HERMIVAL-LES-VAUX 1,2020-02-04,18.0,NFU,0.273899241,49.16568545
03076630,L'YVETTE A PALAISEAU 3,2020-02-04,27.0,NTU,2.232979054,48.701050736
03076707,L'YVETTE A SAULX-LES-CHARTREUX 1,2020-02-04,29.0,NTU,2.27224886,48.696625488
03226720,L'ORBIQUET A BEUVILLERS 1,2020-02-04,150.0,NFU,0.25640787,49.128682623
03125000,LA SEINE A POISSY 1,2020-02-04,70.0,NFU,2.038835044,48.93678189
03076493,LE VAULARON A BURES-SUR-YVETTE 1,2020-02-04,18.0,NTU,2.158995442,48.696335597
03225865,LE BOURGEL A AVERNES-SAINT-GOURGON 1,2020-02-04,170.0,NFU,0.274167943,48.944871673
03076387,LA MERANTAISE A CHATEAUFORT 2,2020-02-04,13.0,NTU,2.092361181,48.731713806
03076742,L'YVETTE A LONGJUMEAU 1,2020-02-04,8.6,NTU,2.292241249,48.695261645
03227935,LE DOUET DE LA TAILLE A COUDRAY-RABUT 1,2020-02-05,26.0,NFU,0.177553947,49.31585089
03133850,L'OISE A CLAIROIX 1,2020-02-05,3.9,NFU,2.864520634,49.441517993
03184000,LA SEINE A LA BOUILLE 1,2020-02-05,12.0,NFU,0.934013574,49.351943837
03174211,LA SEINE A PONT-DE-L'ARCHE 1,2020-02-05,32.0,NFU,1.158427479,49.307636569
03227770,LA CALONNE A BONNEVILLE-LA-LOUVET 1,2020-02-05,13.0,NFU,0.30881642,49.283233022
03183000,LA SEINE A OISSEL 2,2020-02-05,52.0,NFU,1.096833459,49.338593064
03227623,L'YVIE A PONT-L'EVEQUE 1,2020-02-05,7.3,NFU,0.184698233,49.277455771
03174695,LA RIVIÈRE DE MÉSANGUEVILLE A DAMPIERRE-EN-BRAY 2,2020-02-05,15.0,NFU,1.686726922,49.533033958
03227296,LE PRÉ D'AUGE A MANERBE 1,2020-02-05,23.0,NFU,0.169416477,49.174766616
DQ000049,G.CHOISY RESSOURCE,2020-02-05,28.0,NFU,2.419103489,48.765114273
03174565,L'EPTE A LE FOSSE 1,2020-02-05,19.0,NFU,1.574099645,49.609348193
03174615,LE RUISSEAU D'HALESCOURT A HAUSSEZ 1,2020-02-05,13.0,NFU,1.65952697,49.590043579
03156000,L'AISNE A CHOISY-AU-BAC 1,2020-02-05,26.0,NFU,2.876470159,49.436146948
03228000,LA TOUQUES A SAINT-MARTIN-AUX-CHARTRAINS 1,2020-02-05,150.0,NFU,0.147636705,49.304033679
03228000,LA TOUQUES A SAINT-MARTIN-AUX-CHARTRAINS 1,2020-02-05,150.0,NFU,0.147636705,49.304033679
03185000,LA SEINE A CAUDEBEC-EN-CAUX 1,2020-02-05,17.0,NFU,0.676982203,49.51430907
03227010,LA TOUQUES A OUILLY-LE-VICOMTE 1,2020-02-05,140.0,NFU,0.211433224,49.178650144
03227690,L'ABESSE A BAILLEUL LA VALLEE 1,2020-02-05,12.0,NFU,0.428140371,49.19952049
03174715,L'EPTE A CUY-SAINT-FIACRE 1,2020-02-05,23.0,NFU,1.711189109,49.513027531
03174795,LA MORETTE A GOURNAY-EN-BRAY 1,2020-02-06,2.4,NFU,1.725889964,49.485776702
03048290,LE RU DE BALORY A SAVIGNY-LE-TEMPLE 1,2020-02-06,3.6,NFU,2.564917493,48.563539336
03174748,LE RUISSEAU DES RIEUX A FERRIERES-EN-BRAY 1,2020-02-06,3.39,NFU,1.732842677,49.498081971
03174825,LE RUISSEAU D'AUCHY A FERRIERES-EN-BRAY 3,2020-02-06,22.0,NFU,1.742582045,49.480160057
03051395,LE RU DE LA PREE A SAINT-MERY 1,2020-02-06,7.0,NFU,2.819401136,48.574254754
03174815,LE RUISSEAU D'AUCHY A FERRIERES-EN-BRAY 1,2020-02-06,18.0,NFU,1.773007662,49.485768514
03174875,LE RUISSEAU DE GOULANCOURT A FERRIERES-EN-BRAY 1,2020-02-06,7.6,NFU,1.751216851,49.460970574
03176305,LE RU DU MOULINET A CHAUMONT-EN-VEXIN 1,2020-02-07,1.9,NFU,1.892090552,49.265054215
03175000,L'EPTE A BOUCHEVILLIERS 1,2020-02-07,7.9,NFU,1.710863384,49.402144486
03233896,L'ORNE A JUVIGNY-SUR-ORNE 1,2020-02-07,8.0,NFU,0.041258996,48.721762386
03176110,LE RU DE POUILLY A IVRY LE TEMPLE 1,2020-02-07,1.9,NFU,1.993035258,49.228354711
03176825,LE RU DE LA COMMUNE DE SANCOURT A HEBECOURT 1,2020-02-07,1.6,NFU,1.715196543,49.347198148
03233825,LE RUISSEAU SAINT-MARTIN A LE MERLERAULT 1,2020-02-07,25.3,NFU,0.275356661,48.693038589
03051520,LE RU D'ANDY A SAINT GERMAIN LAXIS 1,2020-02-07,2.3,NFU,2.710309237,48.57340661
03176290,LE CANAL DE MARQUEMONT A TOURLY 1,2020-02-07,31.0,NFU,1.950584751,49.22822176
03176297,LE RU DE LOCONVILLE A LOCONVILLE 1,2020-02-07,5.4,NFU,1.902110871,49.253478822
03176470,LA TROÉSNE A TRIE-CHATEAU 1,2020-02-07,3.4,NFU,1.821521894,49.283841793
03176360,L'AUNETTE A ENENCOURT-LEAGE 1,2020-02-07,3.0,NFU,1.843686068,49.299339814
03078510,LA MARSANGE A PRESLES-EN-BRIE 1,2020-02-07,29.0,NFU,2.746345507,48.720944937
03233740,LA SENNEVIÈRE A MORTREE 1,2020-02-07,13.0,NFU,0.102267161,48.644483456
03234100,LA BAIZE A SARCEAUX 1,2020-02-07,3.3,NFU,-0.012406172,48.708490856
03051500,LE RU D'ANCOEUIL A MOISENAY 1,2020-02-07,16.0,NFU,2.740991008,48.558880551
03233795,LA THOUANE A MORTREE 1,2020-02-07,29.0,NFU,0.088375322,48.650752358
03079430,LE RU DE LA MÉNAGERIE A LESIGNY 1,2020-02-07,14.0,NFU,2.62231241,48.742365072
03233980,L'URE A SILLY-EN-GOUFFERN 2,2020-02-07,41.0,NFU,0.100385111,48.753659815
03078385,LE RU D'AVON A YEBLES 1,2020-02-07,10.0,NFU,2.785212599,48.647418444
03233700,L'ORNE A BELFONDS 1,2020-02-07,7.0,NFU,0.133235511,48.626719449
03176220,LE RU DU MESNIL A FLEURY 1,2020-02-07,2.9,NFU,1.965734485,49.228765984
DR000370,MERY SUR OISE PRISE D'EAU,2020-02-10,120.0,NFU,2.175484963,49.054379142
03079622,LE RÉVEILLON A VILLECRESNES 2,2020-02-10,8.4,NFU,2.543070909,48.720465672
03177745,LE COURS D'EAU NUMÃRO 01 DE LA COMMUNE DE GENAINVILLE A HOD,2020-02-10,22.0,NFU,1.74358074,49.143295206
03079622,LE RÉVEILLON A VILLECRESNES 2,2020-02-10,8.4,NFU,2.543070909,48.720465672
DO000005,PRISE D'EAU DE SURESNES,2020-02-10,96.0,NFU,2.221965676,48.872450889
03050000,LE RUISSEAU DES HAULDRES A ETIOLLES 1,2020-02-10,6.8,NFU,2.465777053,48.632777937
03176689,LE RÉVEILLON A CHAMBORS 2,2020-02-10,27.0,NFU,1.801054243,49.265074593
03079850,L'YERRES A CROSNE 2,2020-02-10,21.0,NFU,2.464530637,48.710829764
DP000077,PRISE NEUILLY SUR MARNE,2020-02-10,186.0,NFU,2.563229883,48.835942797
03176880,LA BONDE A GAMACHES-EN-VEXIN 1,2020-02-10,4.7,NFU,1.629378709,49.281156343
03177760,L'AUBETTE A OMERVILLE 1,2020-02-10,25.0,NFU,1.699672787,49.152872809
03176745,L'EPTE A COURCELLES-LES-GISORS 1,2020-02-10,23.0,NFU,1.742046688,49.268537606
03176945,LA LÉVRIÈRE A NEAUFLES-SAINT-MARTIN 1,2020-02-10,30.0,NFU,1.735234082,49.272943786
03078600,L'YERRES A SOIGNOLLES-EN-BRIE 1,2020-02-10,24.0,NFU,2.693566077,48.652992732
03061660,LA SEINE A RIS-ORANGIS 1,2020-02-10,28.0,NFU,2.416582875,48.660746783
03079270,L'YERRES A BRUNOY 1,2020-02-10,19.0,NFU,2.494647678,48.701085076
03177400,LE RUISSEAU D'HÉROUVAL A BOURY-EN-VEXIN 1,2020-02-10,48.0,NFU,1.712908859,49.242664902
03177540,LE CUDRON A SAINT-CLAIR-SUR-EPTE 1,2020-02-10,50.0,NFU,1.68757096,49.207932396
03172150,RU DE BLARU A VERNON 1,2020-02-11,400.0,NFU,1.5083199,49.064935222
03178000,L'EPTE A FOURGES 1,2020-02-11,15.0,NFU,1.64512256,49.119980322
03173000,LA SEINE A COURCELLES-SUR-SEINE 3,2020-02-11,29.0,NFU,1.353708925,49.179131738
03173008,RU DU CANAL A AUBEVOYE 1,2020-02-11,44.0,NFU,1.345734785,49.175416498
03182100,LE GAMBON AUX ANDELYS 2,2020-02-11,2.2,NFU,1.40587634,49.244944485
03119000,LE GRAND MORIN A MONTRY 1,2020-02-11,74.0,NFU,2.827438019,48.895727741
03173273,RU DE THUIT AUX ANDELYS 1,2020-02-11,3.88,NFU,1.379602765,49.254593076
03172392,LE RUISSEAU DE SAINTE-GENEVIEVE A NOTRE-DAME-DE-L'ISLE 1,2020-02-11,2.0,NFU,1.438718221,49.158871141
03172380,LE RUISSEAU DE SAINT-OUEN A SAINT-ETIENNE-SOUS-BAILLEUL 1,2020-02-11,190.0,NFU,1.395430775,49.11953456
03118890,LE RU DU MESNIL A COUILLY-PONT-AUX-DAMES 1,2020-02-11,224.0,NFU,2.867186177,48.87821514
03178835,LE CREVON A SAINT-AIGNAN-SUR-RY 1,2020-02-12,16.0,NFU,1.32327277,49.489405915
03179740,LA LIEURE A MENESQUEVILLE 2,2020-02-12,4.2,NFU,1.403547081,49.36770711
03178319,LE RUISSEAU DES VIVIERS A MAUQUENCHY 1,2020-02-12,18.0,NFU,1.499260668,49.592106165
03178660,LE HERON AU HERON 1,2020-02-12,23.0,NFU,1.391297945,49.494454047
03178325,L'ANDELLE A ROUVRAY-CATILLON 1,2020-02-12,28.0,NFU,1.492656983,49.582218747
03110155,LE RU DE RUTEL A VILLENOY 2,2020-02-12,10.0,NFU,2.854594752,48.941287444
03178348,LA ROULEE A ARGUEIL 1,2020-02-12,25.0,NFU,1.507902968,49.538461384
CZ000764,ANNET SUR MARNE 1,2020-02-12,220.0,NFU,2.709959921,48.92583365
03120685,LA BIBERONNE A COMPANS 1,2020-02-12,29.0,NFU,2.671995153,48.98621908
03180100,L'ANDELLE A RADEPONT 1,2020-02-12,37.0,NFU,1.325227245,49.353519128
03178469,LE RUISSEAU DE BIEVREDENT A FRY 1,2020-02-12,18.0,NFU,1.526030878,49.531003819
03178520,L'ANDELLE A NOLLEVAL 1,2020-02-12,33.0,NFU,1.473814241,49.489227259
03111142,LE RU DE CHANTEREINE A CHELLES 1,2020-02-12,9.9,NFU,2.60976489,48.869145238
03179000,L'ANDELLE A VASCOEUIL 1,2020-02-12,18.0,NFU,1.383635171,49.444504817
03081250,LE CANAL DE L'OURCQ A CLAYE SOUILLY 1,2020-02-13,180.0,NFU,2.665221364,48.956626089
03194620,L'AVRE A MONTIGNY-SUR-AVRE 1,2020-02-13,14.0,NFU,1.010639369,48.728570488
03111000,LA MARNE A TORCY 1,2020-02-13,70.0,NFU,2.644357798,48.862013474
03193520,LA BLAISE A SAINT-ANGE-ET-TORCAY 1,2020-02-13,16.0,NFU,1.237363811,48.65040125
03190300,L'EURE A CROTH 2,2020-02-13,40.0,NFU,1.380537311,48.843316282
03111000,LA MARNE A TORCY 1,2020-02-13,70.0,NFU,2.644357798,48.862013474
03120800,LA BEUVRONNE A GRESSY 1,2020-02-13,34.0,NFU,2.677333642,48.964813896
04110700,SARTHE à MOULINS-LA-MARCHE,2020-02-13,88.0,NFU,0.468303342,48.631452388
03197000,L'ITON A CHAISE-DIEU-DU-THEIL 1,2020-02-13,17.0,NFU,0.761750555,48.764813129
03110863,LA GONDOIRE A SAINT-THIBAULT-DES-VIGNES 1,2020-02-13,50.0,NFU,2.671977017,48.861372903
03112295,LE MORBRAS A SUCY-EN-BRIE 2,2020-02-14,17.0,NFU,2.508494996,48.779948501
03200435,LE ROBEC A ROUEN 2,2020-02-14,32.0,NFU,1.129854272,49.439646172
03228630,LE RADON A FONTAINE-LES-BASSETS 1,2020-02-14,4.9,NFU,0.004895202,48.854815564
03228560,LE RUISSEAU DE L'ETANG DES MARETTES A COULONCES 1,2020-02-14,0.82,NFU,0.033532325,48.834535231
03174000,LA SEINE A POSES 2,2020-02-14,78.0,NFU,1.23665644,49.310144107
03228440,LA BARGES A VILLEBADIN,2020-02-14,16.0,NFU,0.144378806,48.786103889
03063000,LA SEINE A ABLON-SUR-SEINE 2,2020-02-14,7.6,NFU,2.41559629,48.71866825
03183200,LE BECQUET A BELBEUF 1,2020-02-14,1.2,NFU,1.139508404,49.375843317
03073000,L'ORGE A SAVIGNY-SUR-ORGE 1,2020-02-14,26.0,NFU,2.355070504,48.67090001
03199200,L'ITON A NORMANVILLE 1,2020-02-14,24.0,NFU,1.151869305,49.080181101
03228360,LA DIVES A OMMEEL 1,2020-02-14,14.0,NFU,0.143470498,48.805438206
03201000,L'AUBETTE A SAINT-LEGER-DU-BOURG-DENIS 1,2020-02-14,64.0,NFU,1.153457886,49.432717192
03063650,LA SEINE A ORLY 1,2020-02-14,22.0,NFU,2.433822466,48.74773613
03191700,L'EURE A CAILLY-SUR-EURE 1,2020-02-14,37.0,NFU,1.208875148,49.114401024
03181000,L'ANDELLE A PITRES 3,2020-02-14,90.0,NFU,1.230669408,49.316305599
03198530,LE ROULOIR A CONCHES-EN-OUCHE 2,2020-02-14,1.7,NFU,0.954013871,48.963460354
03193000,L'EURE A LERY 1,2020-02-14,20.0,NFU,1.209558025,49.287347104
03112000,LA MARNE A JOINVILLE-LE-PONT 1,2020-02-14,59.0,NFU,2.46916825,48.820237175
03228690,LA DIVES A OMMOY 1,2020-02-14,22.0,NFU,-0.016945447,48.85673293
03222480,LA CHARENTONNE A ANCEINS 2,2020-02-17,31.0,NFU,0.495838984,48.863134308
03222780,LA GUIEL A VERNEUSSES 1,2020-02-17,62.0,NFU,0.456930259,48.901086702
03232790,LA VIETTE A LE MESNIL-MAUGER 1,2020-02-17,48.0,NFU,0.020097628,49.088904957
03080660,LA SEINE A ALFORTVILLE 3,2020-02-17,38.8,NFU,2.410053858,48.814653807
03082000,LA SEINE A SURESNES 2,2020-02-17,51.2,NFU,2.229494609,48.866707755
03185000,LA SEINE A CAUDEBEC-EN-CAUX 1,2020-02-17,46.0,NFU,0.676982203,49.51430907
03112480,LA MARNE A CHARENTON-LE-PONT 2,2020-02-17,34.0,NFU,2.41962979,48.816895156
03223200,LA CHARENTONNE A FERRIERES-SAINT-HILAIRE 1,2020-02-17,31.0,NFU,0.553416839,49.016032414
03219550,LA RISLE A SAINT-SULPICE-SUR-RISLE 1,2020-02-17,50.0,NFU,0.647618306,48.774631428
03229700,L'OUDON A OUVILLE-LA-BIEN-TOURNEE 1,2020-02-17,34.0,NFU,0.022883854,49.042340061
03174211,LA SEINE A PONT-DE-L'ARCHE 1,2020-02-17,44.0,NFU,1.158427479,49.307636569
CX000217,MARNE A JOINVILLE,2020-02-17,40.0,NFU,2.472085783,48.82129336
03232450,LA VIE A COUPESARTE 1,2020-02-17,60.0,NFU,0.114931442,49.057335033
03221500,LA RISLE A FONTAINE-LA-SORET 2,2020-02-17,17.0,NFU,0.729344844,49.153236289
03232080,LA MONNE A LES AUTELS-SAINT-BAZILE 1,2020-02-17,33.0,NFU,0.119139998,48.946930624
03232050,LE RUISSEAU DU MOULIN A VAL-DE-VIE 1,2020-02-17,80.0,NFU,0.164204955,48.971987808
03183000,LA SEINE A OISSEL 2,2020-02-17,52.0,NFU,1.096833459,49.338593064
03222418,LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1,2020-02-17,7.5,NFU,0.412172565,48.776618563
03076000,L'YVETTE A CHEVREUSE 2,2020-02-17,32.0,NFU,2.03760784,48.705001583
03082000,LA SEINE A SURESNES 2,2020-02-17,51.2,NFU,2.229494609,48.866707755
03081000,LA SEINE A PARIS-12E--ARRONDISSEMENT 1,2020-02-17,67.2,NFU,2.381542365,48.832587164
03223500,LA CHARENTONNE A MENNEVAL 3,2020-02-17,21.0,NFU,0.641809627,49.093700417
03219780,LA RISLE A AMBENAY 2,2020-02-17,110.0,NFU,0.723226794,48.838889125
03231740,LA VIE A GUERQUESALLES 1,2020-02-17,38.0,NFU,0.212126844,48.904119713
03122008,LA BIÈVRE A VERRIERES-LE-BUISSON 1,2020-02-17,2.9,NFU,2.229481058,48.745962695
03219270,LE GUE MAINGOT A ECHAUFFOUR 1,2020-02-17,18.0,NFU,0.430107979,48.724076149
03184000,LA SEINE A LA BOUILLE 1,2020-02-17,46.0,NFU,0.934013574,49.351943837
03082560,LA SEINE A CLICHY 1,2020-02-18,37.0,NFU,2.31046707,48.912880127
03221795,LE CLÉROT A APPEVILLE-ANNEBAULT 1,2020-02-18,1.1,NFU,0.653986521,49.30409478
03082719,LE CROULD A BONNEUIL-EN-FRANCE 1,2020-02-18,3.4,NFU,2.426051664,48.975825577
03082781,LE CROULD A GARGES-LES-GONESSE 1,2020-02-18,3.2,NFU,2.414234351,48.965004408
03082758,LE ROSNE A GARGES-LES-GONESSE 1,2020-02-18,2.0,NFU,2.422659553,48.976213959
03201650,LA CLÉRETTE A MONTVILLE 1,2020-02-18,25.0,NFU,1.075216796,49.560938001
03201250,LE CAILLY A SAINT-GERMAIN-SOUS-CAILLY 1,2020-02-18,1.2,NFU,1.210412866,49.577595885
03202250,LE CAILLY A LE HOULME 1,2020-02-18,40.0,NFU,1.036954004,49.50839983
03084169,LE RU DE BUZOT A FOURQUEUX 1,2020-02-18,35.0,NFU,2.056914833,48.896849503
03084470,LA SEINE A MAISONS-LAFFITTE 1,2020-02-18,39.0,NFU,2.157759113,48.944448349
03222000,LA RISLE A MANNEVILLE-SUR-RISLE 1,2020-02-18,27.0,NFU,0.565379045,49.347885831
03222275,LA RISLE A PONT-AUDEMER 2,2020-02-18,24.0,NFU,0.47947984,49.369972976
03182415,L'OISON A SAINT-CYR-LA-CAMPAGNE 1,2020-02-18,50.0,NFU,1.019278533,49.253700939
03083450,LA SEINE A COLOMBES 2,2020-02-18,32.0,NFU,2.220389022,48.920402018
03221860,COURS D'EAU D'APPEVILLE ANNEBAULT A APPEVILLE 1,2020-02-18,1.4,NFU,0.648281685,49.310912812
03201260,LE CAILLY A FONTAINE-LE-BOURG 1,2020-02-18,35.0,NFU,1.126082524,49.560682268
03203050,LE CAILLY A CANTELEU 1,2020-02-18,27.0,NFU,1.050952262,49.45343403
03166680,LE RAVIN DE THEUVILLE A VALLANGOUJARD 1,2020-02-19,10.0,NFU,2.103038241,49.142392848
03137685,LA THEVE A ASNIERES-SUR-OISE 2,2020-02-19,9.5,NFU,2.383927848,49.155172391
03166945,LE RU DE FROUVILLE A FROUVILLE 2,2020-02-19,14.0,NFU,2.155154474,49.14259914
03137570,LA THEVE A MORTEFONTAINE 1,2020-02-19,46.0,NFU,2.629544039,49.122327996
03230920,LA DORETTE A VICTOT-PONTFOL 2,2020-02-19,70.0,NFU,-0.018268487,49.162896612
03134728,LE RU DE BAYBELLE A ROCQUEMONT,2020-02-19,10.0,NFU,2.830746918,49.257596954
